código,fecha,dia,mes,año,servicio,Servicio resumido,ciudad,estado,municipio,Región,Columna1,medio,tipo de evento,Evento resumido,periodista,vocero,población vulnerable,Número de personas afectadas,Unidad de medida,gremio u organización,tipo de institución,Tipo de registro,url,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,ANZOÁTEGUI E,ANZOÁTEGUI,ESTADAL,Oriente,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,APURE E,APURE,ESTADAL,Los Llanos,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/22,22.0,10.0,2020.0,ELECTRICIDAD,Electricidad,MÉRIDA E,MÉRIDA,ESTADAL,los andes,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/nacion/reportan-fallas-electricas-en-diferentes-estados-del-pais/,,,,,,,,,,,,,,,
,2020/10/24,24.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/las-fallas-electricas-son-una-constante-en-el-municipio-caroni/,,,,,,,,,,,,,,,
,2020/10/24,24.0,10.0,2020.0,ELECTRICIDAD,Electricidad,CIUDAD GUAYANA,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/las-fallas-electricas-son-una-constante-en-el-municipio-caroni/,,,,,,,,,,,,,,,
,2020/10/28,28.0,10.0,2020.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,PROTESTA FALTA DEL SERVICIO,Protesta,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-el-guamo-reclaman-servicios-basicos/,,,,,,,,,,,,,,,
,2020/10/28,28.0,10.0,2020.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA ALTO COSTO SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-el-guamo-reclaman-servicios-basicos/,,,,,,,,,,,,,,,
,2020/10/28,28.0,10.0,2020.0,GAS,Gas doméstico,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA COBRO EN DIVISAS,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-el-guamo-reclaman-servicios-basicos/,,,,,,,,,,,,,,,
,2020/10/28,28.0,10.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA SERVICIO MALA CALIDAD,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-el-guamo-reclaman-servicios-basicos/,,,,,,,,,,,,,,,
,2020/10/28,28.0,10.0,2020.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/vecinos-de-el-guamo-reclaman-servicios-basicos/,,,,,,,,,,,,,,,
,2020/10/31,31.0,10.0,2020.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-san-felix/,,,,,,,,,,,,,,,
,2020/10/31,31.0,10.0,2020.0,ELECTRICIDAD,Electricidad,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-san-felix/,,,,,,,,,,,,,,,
,2020/10/31,31.0,10.0,2020.0,AGUA,Agua,PUERTO ORDAZ,BOLÍVAR,CARONÍ,Guayana,PORTAL WEB,PRIMICIA,DENUNCIA FALTA DEL SERVICIO,Denuncia,,,,,,,,Evento,https://primicia.com.ve/guayana/ciudad/persisten-quejas-por-falla-en-servicio-de-agua-potable/,,,,,,,,,,,,,,,
